estacion,cod_pluvio,fecha,mm
santa_teresa,2516B,12/06/2019,0.0
santa_teresa,2516B,12/07/2019,0.0
santa_teresa,2516B,12/08/2019,0.0
santa_teresa,2516B,12/09/2019,0.0
santa_teresa,2516B,12/10/2019,0.0
santa_teresa,2516B,12/11/2019,5.0
santa_teresa,2516B,12/12/2019,0.0
santa_teresa,2516B,12/13/2019,0.0
santa_teresa,2516B,12/14/2019,2.0
santa_teresa,2516B,12/15/2019,36.0
santa_teresa,2516B,12/16/2019,0.0
santa_teresa,2516B,12/17/2019,0.0
santa_teresa,2516B,12/18/2019,0.0
santa_teresa,2516B,12/19/2019,0.0
santa_teresa,2516B,12/20/2019,10.5
santa_teresa,2516B,12/21/2019,1.5
santa_teresa,2516B,12/22/2019,1.0
santa_teresa,2516B,12/23/2019,0.0
santa_teresa,2516B,12/24/2019,0.0
santa_teresa,2516B,12/25/2019,2.0
santa_teresa,2516B,12/26/2019,0.0
santa_teresa,2516B,12/27/2019,0.0
santa_teresa,2516B,12/28/2019,9.5
santa_teresa,2516B,12/29/2019,0.0
santa_teresa,2516B,12/30/2019,0.0
santa_teresa,2516B,12/31/2019,29.0
santa_teresa,2516B,01/01/2020,0.0
santa_teresa,2516B,01/02/2020,0.0
santa_teresa,2516B,01/03/2020,0.0
santa_teresa,2516B,01/04/2020,0.0
santa_teresa,2516B,01/05/2020,0.0
santa_teresa,2516B,01/06/2020,2.5
santa_teresa,2516B,01/07/2020,0.0
santa_teresa,2516B,01/08/2020,0.0
santa_teresa,2516B,01/09/2020,0.0
santa_teresa,2516B,01/10/2020,0.0
santa_teresa,2516B,01/11/2020,0.0
santa_teresa,2516B,01/12/2020,0.0
santa_teresa,2516B,01/13/2020,0.0
santa_teresa,2516B,01/14/2020,0.0
santa_teresa,2516B,01/15/2020,10.0
santa_teresa,2516B,01/16/2020,0.0
santa_teresa,2516B,01/17/2020,0.0
santa_teresa,2516B,01/18/2020,0.0
santa_teresa,2516B,01/19/2020,0.0
santa_teresa,2516B,01/20/2020,0.0
santa_teresa,2516B,01/21/2020,0.0
santa_teresa,2516B,01/22/2020,0.0
santa_teresa,2516B,01/23/2020,0.0
santa_teresa,2516B,01/24/2020,0.0
santa_teresa,2516B,01/25/2020,17.0
santa_teresa,2516B,01/26/2020,4.0
santa_teresa,2516B,01/27/2020,0.0
santa_teresa,2516B,01/28/2020,0.0
santa_teresa,2516B,01/29/2020,126.0
santa_teresa,2516B,01/30/2020,5.4
santa_teresa,2516B,01/31/2020,0.0
santa_teresa,2516B,02/01/2020,0.0
santa_teresa,2516B,02/02/2020,0.0
santa_teresa,2516B,02/03/2020,0.0
santa_teresa,2516B,02/04/2020,0.0
santa_teresa,2516B,02/05/2020,0.0
santa_teresa,2516B,02/06/2020,0.0
santa_teresa,2516B,02/07/2020,0.0
santa_teresa,2516B,02/08/2020,4.5
santa_teresa,2516B,02/09/2020,10.3
santa_teresa,2516B,02/10/2020,0.0
santa_teresa,2516B,02/11/2020,0.0
santa_teresa,2516B,02/12/2020,0.0
santa_teresa,2516B,02/13/2020,0.0
santa_teresa,2516B,02/14/2020,15.0
santa_teresa,2516B,02/15/2020,0.0
santa_teresa,2516B,02/16/2020,0.0
santa_teresa,2516B,02/17/2020,0.0
santa_teresa,2516B,02/18/2020,5.0
santa_teresa,2516B,02/19/2020,0.0
santa_teresa,2516B,02/20/2020,TRAZA
santa_teresa,2516B,02/21/2020,0.0
santa_teresa,2516B,02/22/2020,0.0
santa_teresa,2516B,02/23/2020,0.0
santa_teresa,2516B,02/24/2020,0.0
santa_teresa,2516B,02/25/2020,0.0
santa_teresa,2516B,02/26/2020,0.0
santa_teresa,2516B,02/27/2020,0.0
santa_teresa,2516B,02/28/2020,0.0
santa_teresa,2516B,02/29/2020,0.0
santa_teresa,2516B,03/01/2020,0.0
santa_teresa,2516B,03/02/2020,0.0
santa_teresa,2516B,03/03/2020,0.0
santa_teresa,2516B,03/04/2020,0.0
santa_teresa,2516B,03/05/2020,0.0
santa_teresa,2516B,03/06/2020,0.0
santa_teresa,2516B,03/07/2020,0.0
santa_teresa,2516B,03/08/2020,0.0
santa_teresa,2516B,03/09/2020,3.0
santa_teresa,2516B,03/10/2020,0.0
santa_teresa,2516B,03/11/2020,2.5
santa_teresa,2516B,03/12/2020,0.0
santa_teresa,2516B,03/13/2020,0.0
santa_teresa,2516B,03/14/2020,1.0
santa_teresa,2516B,03/15/2020,0.0
santa_teresa,2516B,03/16/2020,0.0
santa_teresa,2516B,03/17/2020,0.0
santa_teresa,2516B,03/18/2020,47.0
santa_teresa,2516B,03/19/2020,2.0
santa_teresa,2516B,03/20/2020,0.0
santa_teresa,2516B,03/21/2020,0.0
santa_teresa,2516B,03/22/2020,0.0
santa_teresa,2516B,03/23/2020,0.0
santa_teresa,2516B,03/24/2020,0.0
santa_teresa,2516B,03/25/2020,0.0
santa_teresa,2516B,03/26/2020,0.0
santa_teresa,2516B,03/27/2020,0.0
santa_teresa,2516B,03/28/2020,0.0
santa_teresa,2516B,03/29/2020,TRAZA
santa_teresa,2516B,03/30/2020,1.0
santa_teresa,2516B,03/31/2020,0.0
santa_teresa,2516B,04/01/2020,57.0
santa_teresa,2516B,04/02/2020,6.0
santa_teresa,2516B,04/03/2020,0.0
santa_teresa,2516B,04/04/2020,0.0
santa_teresa,2516B,04/05/2020,0.0
santa_teresa,2516B,04/06/2020,0.0
santa_teresa,2516B,04/07/2020,0.0
santa_teresa,2516B,04/08/2020,4.0
santa_teresa,2516B,04/09/2020,12.0
santa_teresa,2516B,04/10/2020,2.7
santa_teresa,2516B,04/11/2020,0.0
santa_teresa,2516B,04/12/2020,0.0
santa_teresa,2516B,04/13/2020,1.5
santa_teresa,2516B,04/14/2020,18.0
santa_teresa,2516B,04/15/2020,2.0
santa_teresa,2516B,04/16/2020,1.2
santa_teresa,2516B,04/17/2020,0.0
santa_teresa,2516B,04/18/2020,0.0
santa_teresa,2516B,04/19/2020,0.0
santa_teresa,2516B,04/20/2020,0.0
santa_teresa,2516B,04/21/2020,0.0
santa_teresa,2516B,04/22/2020,0.0
santa_teresa,2516B,04/23/2020,0.0
santa_teresa,2516B,04/24/2020,0.0
santa_teresa,2516B,04/25/2020,1.5
santa_teresa,2516B,04/26/2020,0.0
santa_teresa,2516B,04/27/2020,9.5
santa_teresa,2516B,04/28/2020,8.5
santa_teresa,2516B,04/29/2020,0.0
santa_teresa,2516B,04/30/2020,0.0
santa_teresa,2516B,05/01/2020,4.9
santa_teresa,2516B,05/02/2020,0.0
santa_teresa,2516B,05/03/2020,0.0
santa_teresa,2516B,05/04/2020,8.5
santa_teresa,2516B,05/05/2020,TRAZA
santa_teresa,2516B,05/06/2020,0.0
santa_teresa,2516B,05/07/2020,0.0
santa_teresa,2516B,05/08/2020,0.0
santa_teresa,2516B,05/09/2020,0.0
santa_teresa,2516B,05/10/2020,1.0
santa_teresa,2516B,05/11/2020,0.0
santa_teresa,2516B,05/12/2020,0.0
santa_teresa,2516B,05/13/2020,0.0
santa_teresa,2516B,05/14/2020,0.0
santa_teresa,2516B,05/15/2020,0.0
santa_teresa,2516B,05/16/2020,0.0
santa_teresa,2516B,05/17/2020,0.0
santa_teresa,2516B,05/18/2020,0.0
santa_teresa,2516B,05/19/2020,0.0
santa_teresa,2516B,05/20/2020,8.0
santa_teresa,2516B,05/21/2020,20.0
santa_teresa,2516B,05/22/2020,16.0
santa_teresa,2516B,05/23/2020,0.5
santa_teresa,2516B,05/24/2020,1.0
santa_teresa,2516B,05/25/2020,TRAZA
santa_teresa,2516B,05/26/2020,0.0
santa_teresa,2516B,05/27/2020,0.0
santa_teresa,2516B,05/28/2020,0.0
santa_teresa,2516B,05/29/2020,0.0
santa_teresa,2516B,05/30/2020,0.0
santa_teresa,2516B,05/31/2020,0.0
santa_teresa,2516B,06/01/2020,TRAZA
santa_teresa,2516B,06/02/2020,0.0
santa_teresa,2516B,06/03/2020,0.0
santa_teresa,2516B,06/04/2020,0.0
santa_teresa,2516B,06/05/2020,44.0
santa_teresa,2516B,06/06/2020,4.0
santa_teresa,2516B,06/07/2020,4.5
santa_teresa,2516B,06/08/2020,3.5
santa_teresa,2516B,06/09/2020,0.0
santa_teresa,2516B,06/10/2020,0.0
santa_teresa,2516B,06/11/2020,1.0
santa_teresa,2516B,06/12/2020,5.0
santa_teresa,2516B,06/13/2020,0.0
santa_teresa,2516B,06/14/2020,0.0
santa_teresa,2516B,06/15/2020,8.0
santa_teresa,2516B,06/16/2020,11.0
santa_teresa,2516B,06/17/2020,2.0
santa_teresa,2516B,06/18/2020,9.1
santa_teresa,2516B,06/19/2020,TRAZA
santa_teresa,2516B,06/20/2020,68.0
santa_teresa,2516B,06/21/2020,0.0
santa_teresa,2516B,06/22/2020,64.5
santa_teresa,2516B,06/23/2020,24.1
santa_teresa,2516B,06/24/2020,64.1
santa_teresa,2516B,06/25/2020,TRAZA
santa_teresa,2516B,06/26/2020,0.0
santa_teresa,2516B,06/27/2020,0.0
santa_teresa,2516B,06/28/2020,0.0
santa_teresa,2516B,06/29/2020,1.5
santa_teresa,2516B,06/30/2020,24.0
santa_teresa,2516B,07/01/2020,8.0
santa_teresa,2516B,07/02/2020,0.0
santa_teresa,2516B,07/03/2020,0.0
santa_teresa,2516B,07/04/2020,0.0
santa_teresa,2516B,07/05/2020,0.0
santa_teresa,2516B,07/06/2020,0.0
santa_teresa,2516B,07/07/2020,0.5
santa_teresa,2516B,07/08/2020,33.0
santa_teresa,2516B,07/09/2020,0.0
santa_teresa,2516B,07/10/2020,0.0
santa_teresa,2516B,07/11/2020,0.0
santa_teresa,2516B,07/12/2020,0.0
santa_teresa,2516B,07/13/2020,0.0
santa_teresa,2516B,07/14/2020,0.0
santa_teresa,2516B,07/15/2020,0.0
santa_teresa,2516B,07/16/2020,0.0
santa_teresa,2516B,07/17/2020,TRAZA
santa_teresa,2516B,07/18/2020,4.0
santa_teresa,2516B,07/19/2020,0.0
santa_teresa,2516B,07/20/2020,0.0
santa_teresa,2516B,07/21/2020,1.0
santa_teresa,2516B,07/22/2020,TRAZA
santa_teresa,2516B,07/23/2020,TRAZA
santa_teresa,2516B,07/24/2020,4.5
santa_teresa,2516B,07/25/2020,0.0
santa_teresa,2516B,07/26/2020,0.0
santa_teresa,2516B,07/27/2020,0.0
santa_teresa,2516B,07/28/2020,0.0
santa_teresa,2516B,07/29/2020,0.0
santa_teresa,2516B,07/30/2020,0.0
santa_teresa,2516B,07/31/2020,0.0
santa_teresa,2516B,08/01/2020,0.0
santa_teresa,2516B,08/02/2020,0.0
santa_teresa,2516B,08/03/2020,0.0
santa_teresa,2516B,08/04/2020,0.0
santa_teresa,2516B,08/05/2020,0.0
santa_teresa,2516B,08/06/2020,2.3
santa_teresa,2516B,08/07/2020,8.0
santa_teresa,2516B,08/08/2020,0.0
santa_teresa,2516B,08/09/2020,0.0
santa_teresa,2516B,08/10/2020,3.0
santa_teresa,2516B,08/11/2020,0.0
santa_teresa,2516B,08/12/2020,0.0
santa_teresa,2516B,08/13/2020,0.0
santa_teresa,2516B,08/14/2020,TRAZA
santa_teresa,2516B,08/15/2020,0.0
santa_teresa,2516B,08/16/2020,0.0
santa_teresa,2516B,08/17/2020,0.0
santa_teresa,2516B,08/18/2020,0.0
santa_teresa,2516B,08/19/2020,TRAZA
santa_teresa,2516B,08/20/2020,0.5
santa_teresa,2516B,08/21/2020,0.0
santa_teresa,2516B,08/22/2020,0.0
santa_teresa,2516B,08/23/2020,0.0
santa_teresa,2516B,08/24/2020,0.0
santa_teresa,2516B,08/25/2020,13.5
santa_teresa,2516B,08/26/2020,18.5
santa_teresa,2516B,08/27/2020,15.0
santa_teresa,2516B,08/28/2020,0.0
santa_teresa,2516B,08/29/2020,0.0
santa_teresa,2516B,08/30/2020,0.0
santa_teresa,2516B,08/31/2020,0.0
santa_teresa,2516B,09/01/2020,24.0
santa_teresa,2516B,09/02/2020,44.0
santa_teresa,2516B,09/03/2020,0.0
santa_teresa,2516B,09/04/2020,0.0
santa_teresa,2516B,09/05/2020,0.0
santa_teresa,2516B,09/06/2020,0.0
santa_teresa,2516B,09/07/2020,0.0
santa_teresa,2516B,09/08/2020,0.0
santa_teresa,2516B,09/09/2020,0.3
santa_teresa,2516B,09/10/2020,0.0
santa_teresa,2516B,09/11/2020,TRAZA
santa_teresa,2516B,09/12/2020,0.0
santa_teresa,2516B,09/13/2020,TRAZA
santa_teresa,2516B,09/14/2020,0.0
santa_teresa,2516B,09/15/2020,0.0
santa_teresa,2516B,09/16/2020,0.0
santa_teresa,2516B,09/17/2020,0.0
santa_teresa,2516B,09/18/2020,0.0
santa_teresa,2516B,09/19/2020,0.0
santa_teresa,2516B,09/20/2020,0.0
santa_teresa,2516B,09/21/2020,0.0
santa_teresa,2516B,09/22/2020,0.0
santa_teresa,2516B,09/23/2020,0.0
santa_teresa,2516B,09/24/2020,0.0
santa_teresa,2516B,09/25/2020,0.5
santa_teresa,2516B,09/26/2020,12.0
santa_teresa,2516B,09/27/2020,16.0
santa_teresa,2516B,09/28/2020,0.0
santa_teresa,2516B,09/29/2020,0.0
santa_teresa,2516B,09/30/2020,1.0
santa_teresa,2516B,10/01/2020,TRAZA
santa_teresa,2516B,10/02/2020,TRAZA
santa_teresa,2516B,10/03/2020,0.0
santa_teresa,2516B,10/04/2020,2.6
santa_teresa,2516B,10/05/2020,0.6
santa_teresa,2516B,10/06/2020,0.0
santa_teresa,2516B,10/07/2020,0.0
santa_teresa,2516B,10/08/2020,0.0
santa_teresa,2516B,10/09/2020,2.0
santa_teresa,2516B,10/10/2020,0.0
santa_teresa,2516B,10/11/2020,0.0
santa_teresa,2516B,10/12/2020,0.0
santa_teresa,2516B,10/13/2020,TRAZA
santa_teresa,2516B,10/14/2020,0.0
santa_teresa,2516B,10/15/2020,0.0
santa_teresa,2516B,10/16/2020,0.0
santa_teresa,2516B,10/17/2020,TRAZA
santa_teresa,2516B,10/18/2020,0.0
santa_teresa,2516B,10/19/2020,0.0
santa_teresa,2516B,10/20/2020,TRAZA
santa_teresa,2516B,10/21/2020,4.8
santa_teresa,2516B,10/22/2020,19.2
santa_teresa,2516B,10/23/2020,0.0
santa_teresa,2516B,10/24/2020,0.0
santa_teresa,2516B,10/25/2020,TRAZA
santa_teresa,2516B,10/26/2020,4.0
santa_teresa,2516B,10/27/2020,2.0
santa_teresa,2516B,10/28/2020,0.0
santa_teresa,2516B,10/29/2020,0.0
santa_teresa,2516B,10/30/2020,0.0
santa_teresa,2516B,10/31/2020,0.0
santa_teresa,2516B,11/01/2020,0.0
santa_teresa,2516B,11/02/2020,0.0
santa_teresa,2516B,11/03/2020,0.0
santa_teresa,2516B,11/04/2020,0.0
santa_teresa,2516B,11/05/2020,0.0
santa_teresa,2516B,11/06/2020,0.0
santa_teresa,2516B,11/07/2020,0.0
santa_teresa,2516B,11/08/2020,0.0
santa_teresa,2516B,11/09/2020,0.0
santa_teresa,2516B,11/10/2020,0.0
santa_teresa,2516B,11/11/2020,2.0
santa_teresa,2516B,11/12/2020,0.9
santa_teresa,2516B,11/13/2020,0.0
santa_teresa,2516B,11/14/2020,0.0
santa_teresa,2516B,11/15/2020,0.0
santa_teresa,2516B,11/16/2020,0.0
santa_teresa,2516B,11/17/2020,0.0
santa_teresa,2516B,11/18/2020,TRAZA
santa_teresa,2516B,11/19/2020,0.0
santa_teresa,2516B,11/20/2020,0.0
santa_teresa,2516B,11/21/2020,0.0
santa_teresa,2516B,11/22/2020,0.0
santa_teresa,2516B,11/23/2020,0.0
santa_teresa,2516B,11/24/2020,0.0
santa_teresa,2516B,11/25/2020,0.0
santa_teresa,2516B,11/26/2020,0.0
santa_teresa,2516B,11/27/2020,0.0
santa_teresa,2516B,11/28/2020,10.0
santa_teresa,2516B,11/29/2020,0.0
santa_teresa,2516B,11/30/2020,0.0
santa_teresa,2516B,12/01/2020,0.0
santa_teresa,2516B,12/02/2020,4.5
santa_teresa,2516B,12/03/2020,0.0
santa_teresa,2516B,12/04/2020,0.0
santa_teresa,2516B,12/05/2020,0.0
santa_teresa,2516B,12/06/2020,0.0
santa_teresa,2516B,12/07/2020,0.0
santa_teresa,2516B,12/08/2020,0.0
santa_teresa,2516B,12/09/2020,0.0
santa_teresa,2516B,12/10/2020,0.0
santa_teresa,2516B,12/11/2020,0.3
santa_teresa,2516B,12/12/2020,0.0
santa_teresa,2516B,12/13/2020,0.0
santa_teresa,2516B,12/14/2020,0.0
santa_teresa,2516B,12/15/2020,0.0
santa_teresa,2516B,12/16/2020,0.0
santa_teresa,2516B,12/17/2020,0.0
santa_teresa,2516B,12/18/2020,0.0
santa_teresa,2516B,12/19/2020,24.0
santa_teresa,2516B,12/20/2020,0.0
santa_teresa,2516B,12/21/2020,0.5
santa_teresa,2516B,12/22/2020,0.0
santa_teresa,2516B,12/23/2020,0.0
santa_teresa,2516B,12/24/2020,0.0
santa_teresa,2516B,12/25/2020,0.0
santa_teresa,2516B,12/26/2020,4.0
santa_teresa,2516B,12/27/2020,7.0
santa_teresa,2516B,12/28/2020,0.0
santa_teresa,2516B,12/29/2020,0.0
santa_teresa,2516B,12/30/2020,16.0
santa_teresa,2516B,12/31/2020,0.0
santa_teresa,2516B,01/01/2021,0.0
santa_teresa,2516B,01/02/2021,0.0
santa_teresa,2516B,01/03/2021,0.0
santa_teresa,2516B,01/04/2021,0.0
santa_teresa,2516B,01/05/2021,2.0
santa_teresa,2516B,01/06/2021,2.0
santa_teresa,2516B,01/07/2021,0.0
santa_teresa,2516B,01/08/2021,0.0
santa_teresa,2516B,01/09/2021,0.0
santa_teresa,2516B,01/10/2021,0.0
santa_teresa,2516B,01/11/2021,27.0
santa_teresa,2516B,01/12/2021,0.0
santa_teresa,2516B,01/13/2021,0.0
santa_teresa,2516B,01/14/2021,0.0
santa_teresa,2516B,01/15/2021,9.8
santa_teresa,2516B,01/16/2021,4.5
santa_teresa,2516B,01/17/2021,0.0
santa_teresa,2516B,01/18/2021,0.0
santa_teresa,2516B,01/19/2021,0.0
santa_teresa,2516B,01/20/2021,0.0
santa_teresa,2516B,01/21/2021,0.0
santa_teresa,2516B,01/22/2021,0.0
santa_teresa,2516B,01/23/2021,0.0
santa_teresa,2516B,01/24/2021,0.0
santa_teresa,2516B,01/25/2021,0.0
santa_teresa,2516B,01/26/2021,35.7
santa_teresa,2516B,01/27/2021,2.0
santa_teresa,2516B,01/28/2021,0.0
santa_teresa,2516B,01/29/2021,0.0
santa_teresa,2516B,01/30/2021,6.0
santa_teresa,2516B,01/31/2021,8.0
santa_teresa,2516B,02/01/2021,47.0
santa_teresa,2516B,02/02/2021,3.0
santa_teresa,2516B,02/03/2021,25.0
santa_teresa,2516B,02/04/2021,4.0
santa_teresa,2516B,02/05/2021,0.0
santa_teresa,2516B,02/06/2021,0.0
santa_teresa,2516B,02/07/2021,6.0
santa_teresa,2516B,02/08/2021,35.0
santa_teresa,2516B,02/09/2021,TRAZA
santa_teresa,2516B,02/10/2021,1.0
santa_teresa,2516B,02/11/2021,0.5
santa_teresa,2516B,02/12/2021,125.5
santa_teresa,2516B,02/13/2021,TRAZA
santa_teresa,2516B,02/14/2021,2.5
santa_teresa,2516B,02/15/2021,2.0
santa_teresa,2516B,02/16/2021,23.0
santa_teresa,2516B,02/17/2021,9.5
santa_teresa,2516B,02/18/2021,0.0
santa_teresa,2516B,02/19/2021,10.0
santa_teresa,2516B,02/20/2021,0.0
santa_teresa,2516B,02/21/2021,0.0
santa_teresa,2516B,02/22/2021,0.0
santa_teresa,2516B,02/23/2021,0.0
santa_teresa,2516B,02/24/2021,0.0
santa_teresa,2516B,02/25/2021,0.0
santa_teresa,2516B,02/26/2021,0.0
santa_teresa,2516B,02/27/2021,0.0
santa_teresa,2516B,02/28/2021,0.0
santa_teresa,2516B,03/01/2021,0.0
santa_teresa,2516B,03/02/2021,TRAZA
santa_teresa,2516B,03/03/2021,3.0
santa_teresa,2516B,03/04/2021,6.0
santa_teresa,2516B,03/05/2021,3.0
santa_teresa,2516B,03/06/2021,0.0
santa_teresa,2516B,03/07/2021,0.0
santa_teresa,2516B,03/08/2021,0.0
santa_teresa,2516B,03/09/2021,0.0
santa_teresa,2516B,03/10/2021,0.0
santa_teresa,2516B,03/11/2021,0.0
santa_teresa,2516B,03/12/2021,0.0
santa_teresa,2516B,03/13/2021,0.0
santa_teresa,2516B,03/14/2021,0.0
santa_teresa,2516B,03/15/2021,0.0
santa_teresa,2516B,03/16/2021,9.5
santa_teresa,2516B,03/17/2021,6.0
santa_teresa,2516B,03/18/2021,0.0
santa_teresa,2516B,03/19/2021,0.0
santa_teresa,2516B,03/20/2021,18.0
santa_teresa,2516B,03/21/2021,TRAZA
santa_teresa,2516B,03/22/2021,1.0
santa_teresa,2516B,03/23/2021,0.0
santa_teresa,2516B,03/24/2021,0.0
santa_teresa,2516B,03/25/2021,47.0
santa_teresa,2516B,03/26/2021,47.0
santa_teresa,2516B,03/27/2021,0.0
santa_teresa,2516B,03/28/2021,TRAZA
santa_teresa,2516B,03/29/2021,2.0
santa_teresa,2516B,03/30/2021,0.0
santa_teresa,2516B,03/31/2021,0.0
santa_teresa,2516B,04/01/2021,2.5
santa_teresa,2516B,04/02/2021,2.0
santa_teresa,2516B,04/03/2021,2.0
santa_teresa,2516B,04/04/2021,4.0
santa_teresa,2516B,04/05/2021,0.0
santa_teresa,2516B,04/06/2021,0.0
santa_teresa,2516B,04/07/2021,0.0
santa_teresa,2516B,04/08/2021,TRAZA
santa_teresa,2516B,04/09/2021,9.0
santa_teresa,2516B,04/10/2021,68.0
santa_teresa,2516B,04/11/2021,4.4
santa_teresa,2516B,04/12/2021,0.0
santa_teresa,2516B,04/13/2021,0.0
santa_teresa,2516B,04/14/2021,0.0
santa_teresa,2516B,04/15/2021,3.5
santa_teresa,2516B,04/16/2021,TRAZA
santa_teresa,2516B,04/17/2021,0.0
santa_teresa,2516B,04/18/2021,0.0
santa_teresa,2516B,04/19/2021,0.0
santa_teresa,2516B,04/20/2021,0.6
santa_teresa,2516B,04/21/2021,0.0
santa_teresa,2516B,04/22/2021,0.0
santa_teresa,2516B,04/23/2021,0.5
santa_teresa,2516B,04/24/2021,4.0
santa_teresa,2516B,04/25/2021,2.0
santa_teresa,2516B,04/26/2021,0.0
santa_teresa,2516B,04/27/2021,0.0
santa_teresa,2516B,04/28/2021,0.0
santa_teresa,2516B,04/29/2021,0.0
santa_teresa,2516B,04/30/2021,0.0
santa_teresa,2516B,05/01/2021,0.0
santa_teresa,2516B,05/02/2021,0.0
santa_teresa,2516B,05/03/2021,32.0
santa_teresa,2516B,05/04/2021,0.0
santa_teresa,2516B,05/05/2021,0.0
santa_teresa,2516B,05/06/2021,0.0
santa_teresa,2516B,05/07/2021,0.0
santa_teresa,2516B,05/08/2021,0.0
santa_teresa,2516B,05/09/2021,0.5
santa_teresa,2516B,05/10/2021,0.0
santa_teresa,2516B,05/11/2021,0.0
santa_teresa,2516B,05/12/2021,0.0
santa_teresa,2516B,05/13/2021,0.0
santa_teresa,2516B,05/14/2021,0.0
santa_teresa,2516B,05/15/2021,0.0
santa_teresa,2516B,05/16/2021,0.0
santa_teresa,2516B,05/17/2021,0.0
santa_teresa,2516B,05/18/2021,0.0
santa_teresa,2516B,05/19/2021,0.0
santa_teresa,2516B,05/20/2021,0.0
santa_teresa,2516B,05/21/2021,20.0
santa_teresa,2516B,05/22/2021,6.0
santa_teresa,2516B,05/23/2021,5.0
santa_teresa,2516B,05/24/2021,0.0
santa_teresa,2516B,05/25/2021,0.0
santa_teresa,2516B,05/26/2021,0.0
santa_teresa,2516B,05/27/2021,0.0
santa_teresa,2516B,05/28/2021,0.0
santa_teresa,2516B,05/29/2021,0.0
santa_teresa,2516B,05/30/2021,0.0
santa_teresa,2516B,05/31/2021,1.5
santa_teresa,2516B,06/01/2021,0.5
santa_teresa,2516B,06/02/2021,0.0
santa_teresa,2516B,06/03/2021,0.0
santa_teresa,2516B,06/04/2021,80.0
santa_teresa,2516B,06/05/2021,21.0
santa_teresa,2516B,06/06/2021,0.0
santa_teresa,2516B,06/07/2021,0.0
santa_teresa,2516B,06/08/2021,0.0
santa_teresa,2516B,06/09/2021,TRAZA
santa_teresa,2516B,06/10/2021,0.0
santa_teresa,2516B,06/11/2021,0.0
santa_teresa,2516B,06/12/2021,0.0
santa_teresa,2516B,06/13/2021,0.0
santa_teresa,2516B,06/14/2021,0.0
santa_teresa,2516B,06/15/2021,0.5
santa_teresa,2516B,06/16/2021,3.0
santa_teresa,2516B,06/17/2021,18.0
santa_teresa,2516B,06/18/2021,TRAZA
santa_teresa,2516B,06/19/2021,16.5
santa_teresa,2516B,06/20/2021,0.4
santa_teresa,2516B,06/21/2021,0.0
santa_teresa,2516B,06/22/2021,0.0
santa_teresa,2516B,06/23/2021,68.0
santa_teresa,2516B,06/24/2021,9.0
santa_teresa,2516B,06/25/2021,0.0
santa_teresa,2516B,06/26/2021,4.0
santa_teresa,2516B,06/27/2021,0.0
santa_teresa,2516B,06/28/2021,5.0
santa_teresa,2516B,06/29/2021,0.5
santa_teresa,2516B,06/30/2021,0.0
santa_teresa,2516B,07/01/2021,0.0
santa_teresa,2516B,07/02/2021,0.0
santa_teresa,2516B,07/03/2021,0.0
santa_teresa,2516B,07/04/2021,0.0
santa_teresa,2516B,07/05/2021,0.0
santa_teresa,2516B,07/06/2021,0.0
santa_teresa,2516B,07/07/2021,0.0
santa_teresa,2516B,07/08/2021,0.0
santa_teresa,2516B,07/09/2021,0.0
santa_teresa,2516B,07/10/2021,0.0
santa_teresa,2516B,07/11/2021,5.0
santa_teresa,2516B,07/12/2021,2.0
santa_teresa,2516B,07/13/2021,7.0
santa_teresa,2516B,07/14/2021,38.0
santa_teresa,2516B,07/15/2021,0.0
santa_teresa,2516B,07/16/2021,0.2
santa_teresa,2516B,07/17/2021,0.5
santa_teresa,2516B,07/18/2021,23.0
santa_teresa,2516B,07/19/2021,0.0
santa_teresa,2516B,07/20/2021,0.0
santa_teresa,2516B,07/21/2021,0.0
santa_teresa,2516B,07/22/2021,0.0
santa_teresa,2516B,07/23/2021,0.0
santa_teresa,2516B,07/24/2021,0.0
santa_teresa,2516B,07/25/2021,10.0
santa_teresa,2516B,07/26/2021,TRAZA
santa_teresa,2516B,07/27/2021,0.0
santa_teresa,2516B,07/28/2021,2.0
santa_teresa,2516B,07/29/2021,0.0
santa_teresa,2516B,07/30/2021,0.0
santa_teresa,2516B,07/31/2021,0.0
santa_teresa,2516B,08/01/2021,0.0
santa_teresa,2516B,08/02/2021,0.0
santa_teresa,2516B,08/03/2021,0.0
santa_teresa,2516B,08/04/2021,0.0
santa_teresa,2516B,08/05/2021,TRAZA
santa_teresa,2516B,08/06/2021,0.0
santa_teresa,2516B,08/07/2021,0.0
santa_teresa,2516B,08/08/2021,24.0
santa_teresa,2516B,08/09/2021,12.0
santa_teresa,2516B,08/10/2021,0.0
santa_teresa,2516B,08/11/2021,0.0
santa_teresa,2516B,08/12/2021,0.0
santa_teresa,2516B,08/13/2021,0.5
santa_teresa,2516B,08/14/2021,3.5
santa_teresa,2516B,08/15/2021,0.3
santa_teresa,2516B,08/16/2021,0.5
santa_teresa,2516B,08/17/2021,0.0
santa_teresa,2516B,08/18/2021,2.5
santa_teresa,2516B,08/19/2021,10.0
santa_teresa,2516B,08/20/2021,0.0
santa_teresa,2516B,08/21/2021,9.0
santa_teresa,2516B,08/22/2021,0.2
santa_teresa,2516B,08/23/2021,0.0
santa_teresa,2516B,08/24/2021,0.0
santa_teresa,2516B,08/25/2021,0.0
santa_teresa,2516B,08/26/2021,0.0
santa_teresa,2516B,08/27/2021,0.0
santa_teresa,2516B,08/28/2021,0.0
